Type,Condition,Primary_secondary_type,Code,MedCode,Term,Description,Source
Disease,Diabetes,Primary care,C10EC00,,Type 1 diabetes mellitus with polyneuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EC00,,Type 1 diabetes mellitus with polyneuropathy,Type 1 diabetes mellitus with polyneuropathy,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EC11,,Type I diabetes mellitus with polyneuropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EC11,91943,Type I diabetes mellitus with polyneuropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EC11,,type i diabetes mellitus with polyneuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EC12,,Insulin dependent diabetes mellitus with polyneuropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EC12,,insulin dependent diabetes mellitus with polyneuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10ED00,,Type 1 diabetes mellitus with nephropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10ED00,10418,Type 1 diabetes mellitus with nephropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10ED00,,Type 1 diabetes mellitus with nephropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10ED00,,Type 1 diabetes mellitus with nephropathy,Type 1 diabetes mellitus with nephropathy,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10ED12,,Insulin dependent diabetes mellitus with nephropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10ED12,,insulin dependent diabetes mellitus with nephropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EE00,,Type 1 diabetes mellitus with hypoglycaemic coma,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EE00,39070,Type 1 diabetes mellitus with hypoglycaemic coma,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EE00,,Type 1 diabetes mellitus with hypoglycaemic coma,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EE00,,Type 1 diabetes mellitus with hypoglycaemic coma,Type 1 diabetes mellitus with hypoglycaemic coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EE12,,Insulin dependent diabetes mellitus with hypoglycaemic coma,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EE12,,insulin dependent diabetes mellitus with hypoglycaemic coma,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EF00,,Type 1 diabetes mellitus with diabetic cataract,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EF00,49554,Type 1 diabetes mellitus with diabetic cataract,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EF00,49554,Type 1 diabetes mellitus with diabetic cataract,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EF00,,Type 1 diabetes mellitus with diabetic cataract,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EF00,,Type 1 diabetes mellitus with diabetic cataract,Type 1 diabetes mellitus with diabetic cataract,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EF12,,Insulin dependent diabetes mellitus with diabetic cataract,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EF12,100770,Insulin dependent diabetes mellitus with diabetic cataract,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EF12,,insulin dependent diabetes mellitus with diabetic cataract,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EG00,,Type 1 diabetes mellitus with peripheral angiopathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EG00,93468,Type 1 diabetes mellitus with peripheral angiopathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EG00,,Type 1 diabetes mellitus with peripheral angiopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EG00,,Type 1 diabetes mellitus with peripheral angiopathy,Type 1 diabetes mellitus with peripheral angiopathy,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EH00,,Type 1 diabetes mellitus with arthropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EH00,18642,Type 1 diabetes mellitus with arthropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EH00,,Type 1 diabetes mellitus with arthropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EH00,,Type 1 diabetes mellitus with arthropathy,Type 1 diabetes mellitus with arthropathy,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EJ00,,Type 1 diabetes mellitus with neuropathic arthropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EJ00,54008,Type 1 diabetes mellitus with neuropathic arthropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EJ00,,Type 1 diabetes mellitus with neuropathic arthropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EJ00,,Type 1 diabetes mellitus with neuropathic arthropathy,Type 1 diabetes mellitus with neuropathic arthropathy,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EK00,,Type 1 diabetes mellitus with persistent proteinuria,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EK00,30323,Type 1 diabetes mellitus with persistent proteinuria,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EK00,,Type 1 diabetes mellitus with persistent proteinuria,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EK00,,Type 1 diabetes mellitus with persistent proteinuria,Type 1 diabetes mellitus with persistent proteinuria,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EL00,,Type 1 diabetes mellitus with persistent microalbuminuria,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EL00,30294,Type 1 diabetes mellitus with persistent microalbuminuria,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EL00,,Type 1 diabetes mellitus with persistent microalbuminuria,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EL00,,Type 1 diabetes mellitus with persistent microalbuminuria,Type 1 diabetes mellitus with persistent microalbuminuria,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EL11,,Type I diabetes mellitus with persistent microalbuminuria,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EL11,,type i diabetes mellitus with persistent microalbuminuria,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EM00,,Type 1 diabetes mellitus with ketoacidosis,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EM00,10692,Type 1 diabetes mellitus with ketoacidosis,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EM00,,Type 1 diabetes mellitus with ketoacidosis,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EM00,,Type 1 diabetes mellitus with ketoacidosis,Type 1 diabetes mellitus with ketoacidosis,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EM11,,Type I diabetes mellitus with ketoacidosis,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EM11,62209,Type I diabetes mellitus with ketoacidosis,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EM11,,Type I diabetes mellitus with ketoacidosis,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EM11,,Type I diabetes mellitus with ketoacidosis,Type I diabetes mellitus with ketoacidosis,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EN00,,Type 1 diabetes mellitus with ketoacidotic coma,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EN00,40837,Type 1 diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EN00,,Type 1 diabetes mellitus with ketoacidotic coma,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EN00,,Type 1 diabetes mellitus with ketoacidotic coma,Type 1 diabetes mellitus with ketoacidotic coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EN11,,Type I diabetes mellitus with ketoacidotic coma,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EN11,66145,Type I diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EN11,,Type I diabetes mellitus with ketoacidotic coma,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EN11,,Type I diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus with ketoacidotic coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EP00,,Type 1 diabetes mellitus with exudative maculopathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EP00,22871,Type 1 diabetes mellitus with exudative maculopathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EP00,22871,Type 1 diabetes mellitus with exudative maculopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EP00,,Type 1 diabetes mellitus with exudative maculopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EP00,,Type 1 diabetes mellitus with exudative maculopathy,Type 1 diabetes mellitus with exudative maculopathy,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EP11,,Type I diabetes mellitus with exudative maculopathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EP11,97894,Type I diabetes mellitus with exudative maculopathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EP11,97894,Type I diabetes mellitus with exudative maculopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EP11,,type i diabetes mellitus with exudative maculopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EQ00,,Type 1 diabetes mellitus with gastroparesis,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EQ00,55239,Type 1 diabetes mellitus with gastroparesis,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EQ00,,Type 1 diabetes mellitus with gastroparesis,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10EQ00,,Type 1 diabetes mellitus with gastroparesis,Type 1 diabetes mellitus with gastroparesis,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10EQ11,,Type I diabetes mellitus with gastroparesis,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F.00,,Type 2 diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F.00,758,Type 2 diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F.00,,Type 2 diabetes mellitus,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10F.00,,Type 2 diabetes mellitus,Type 2 diabetes mellitus,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10F.11,,Type II diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F.11,22884,Type II diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F.11,,Type II diabetes mellitus,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10F.11,,Type II diabetes mellitus,Type II diabetes mellitus,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10F000,,Type 2 diabetes mellitus with renal complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F000,18777,Type 2 diabetes mellitus with renal complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F000,,Type 2 diabetes mellitus with renal complications,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10F000,,Type 2 diabetes mellitus with renal complications,Type 2 diabetes mellitus with renal complications,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10F011,,Type II diabetes mellitus with renal complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F011,57278,Type II diabetes mellitus with renal complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F011,,Type II diabetes mellitus with renal complications,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,C10F011,,Type II diabetes mellitus with renal complications,Type II diabetes mellitus with renal complications,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10F100,,Type 2 diabetes mellitus with ophthalmic complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F100,47321,Type 2 diabetes mellitus with ophthalmic complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
